Date,Open,High,Low,Close,Previous,Change,%Change
2017-10-25,11.59,12.4925,11.19,11.76,11.59,0.17,0.0147
2017-10-26,11.76,12.6475,11.2875,11.6175,11.76,-0.14,-0.0121
2017-10-27,11.6175,12.1525,11.19,11.475,11.6175,-0.14,-0.0123
2017-10-30,11.475,12.26,11.475,12.1125,11.475,0.64,0.0556
2017-10-31,12.1125,12.525,11.525,12.44,12.1125,0.33,0.027000000000000003
2017-11-01,12.44,12.44,11.79,12.1375,12.44,-0.3,-0.024300000000000002
2017-11-02,12.1375,12.37,11.41,12.005,12.1375,-0.13,-0.010900000000000002
2017-11-03,12.005,12.3025,11.0725,11.91,12.005,-0.1,-0.0079
2017-11-06,11.91,13.26,11.3725,13.0225,11.91,1.11,0.0934
2017-11-07,13.0225,13.68,11.6775,13.2375,13.0225,0.22,0.0165
2017-11-08,13.2375,13.855,11.235,13.61,13.2375,0.37,0.0281
2017-11-09,13.61,13.715,11.08,13.2675,13.61,-0.34,-0.0252
2017-11-10,13.2675,13.8175,11.1675,13.475,13.2675,0.21,0.015600000000000001
2017-11-13,13.475,14.3825,11.165,14.045,13.475,0.57,0.042300000000000004
2017-11-14,14.045,14.74,12.4575,14.165,14.045,0.12,0.0085
2017-11-15,14.165,14.5775,11.58,14.265,14.165,0.1,0.0070999999999999995
2017-11-16,14.265,14.265,11.0675,13.4625,14.265,-0.8,-0.0563
2017-11-17,13.4625,13.86,11.6325,13.7125,13.4625,0.25,0.018600000000000002
2017-11-20,13.7125,15.605,11.12,13.4325,13.7125,-0.28,-0.0204
2017-11-21,13.4325,13.925,11.01,13.715,13.4325,0.28,0.021
2017-11-22,13.715,14.335,12.185,14.0375,13.715,0.32,0.0235
2017-11-23,14.0375,14.4625,12.8225,13.865,14.0375,-0.17,-0.0123
2017-11-24,13.865,13.9925,12.49,13.5125,13.865,-0.35,-0.025400000000000002
2017-11-27,13.5125,13.9025,11.5275,13.03,13.5125,-0.48,-0.0357
2017-11-28,13.03,13.3625,12.0375,13.1475,13.03,0.12,0.009000000000000001
2017-11-29,13.1475,13.285,12.255,13.06,13.1475,-0.09,-0.0067
2017-11-30,13.06,13.9075,11.965,13.55,13.06,0.49,0.0375
2017-12-01,13.55,15.0225,12.62,14.795,13.55,1.25,0.0919
2017-12-04,14.795,15.255,14.135,14.855,14.795,0.06,0.0040999999999999995
2017-12-05,14.855,15.3375,13.5475,15.0075,14.855,0.15,0.0103
2017-12-06,15.0075,15.2575,13.5525,15.0875,15.0075,0.08,0.0053
2017-12-07,15.0875,15.0875,13.92,14.2725,15.0875,-0.82,-0.054000000000000006
2017-12-08,14.2725,14.2725,12.905,13.6725,14.2725,-0.6,-0.042
2017-12-11,13.6725,14.485,12.16,14.1475,13.6725,0.48,0.0347
2017-12-12,14.1475,15.3725,12.1575,15.2625,14.1475,1.12,0.0788
2017-12-13,15.2625,16.3125,12.7025,15.945,15.2625,0.68,0.0447
2017-12-14,15.945,17.385,12.795,16.4075,15.945,0.46,0.028999999999999998
2017-12-15,16.4075,16.4075,13.3975,14.94,16.4075,-1.47,-0.0894
2017-12-18,14.94,18.2575,12.815,13.115,14.94,-1.83,-0.1222
2017-12-19,13.115,13.115,12.075,12.1875,13.115,-0.93,-0.0707
2017-12-20,12.1875,12.415,11.2025,12.185,12.1875,0.0,-0.0002
2017-12-21,12.185,12.2425,10.16,12.085,12.185,-0.1,-0.008199999999999999
2017-12-22,12.085,12.1325,10.7325,11.5875,12.085,-0.5,-0.0412
2017-12-26,11.5875,12.2575,10.3175,12.0525,11.5875,0.47,0.0401
2017-12-27,12.0525,12.735,11.51,12.4925,12.0525,0.44,0.0365
2017-12-28,12.4925,12.6925,11.3275,12.2975,12.4925,-0.2,-0.015600000000000001
2017-12-29,12.2975,12.76,11.48,12.67,12.2975,0.37,0.030299999999999997
2018-01-01,12.67,13.6125,12.545,13.3525,12.67,0.68,0.053899999999999997
2018-01-02,13.3525,13.8425,12.605,13.685,13.3525,0.33,0.024900000000000002
2018-01-03,13.685,13.715,12.765,13.6225,13.685,-0.06,-0.0046
2018-01-04,13.6225,13.7925,12.1825,13.415,13.6225,-0.21,-0.0152
2018-01-05,13.415,13.415,12.42,13.1125,13.415,-0.3,-0.0225
2018-01-08,13.1125,13.855,11.8125,13.735,13.1125,0.62,0.0475
2018-01-09,13.735,14.13,12.25,13.8475,13.735,0.11,0.008199999999999999
2018-01-10,13.8475,14.2275,12.5175,14.035,13.8475,0.19,0.013500000000000002
2018-01-11,14.035,14.2775,12.985,14.0125,14.035,-0.02,-0.0016
2018-01-12,14.0125,14.5525,11.92,13.7325,14.0125,-0.28,-0.02
2018-01-15,13.7325,14.475,11.8125,14.305,13.7325,0.57,0.0417
2018-01-16,14.305,14.585,12.3475,14.085,14.305,-0.22,-0.0154
2018-01-17,14.085,14.445,10.345,13.86,14.085,-0.23,-0.016
2018-01-18,13.86,14.22,11.655,13.96,13.86,0.1,0.0072
2018-01-19,13.96,14.195,10.75,13.9825,13.96,0.02,0.0016
2018-01-22,13.9825,15.59,12.0675,15.3925,13.9825,1.41,0.1008
2018-01-23,15.3925,16.2975,14.11,16.225,15.3925,0.83,0.0541
2018-01-24,16.225,18.495,14.64,18.04,16.225,1.82,0.1119
2018-01-25,18.04,18.235,17.035,17.5075,18.04,-0.53,-0.029500000000000002
2018-01-29,17.5075,18.485,16.3625,17.8875,17.5075,0.38,0.0217
2018-01-30,17.8875,18.005,16.15,16.415,17.8875,-1.47,-0.08230000000000001
2018-01-31,16.415,16.415,14.2875,15.93,16.415,-0.49,-0.029500000000000002
2018-02-01,15.93,16.7725,13.9025,14.1075,15.93,-1.82,-0.1144
2018-02-02,14.1075,15.49,11.4975,15.25,14.1075,1.14,0.081
2018-02-05,15.25,18.335,15.08,16.0525,15.25,0.8,0.0526
2018-02-06,16.0525,23.1575,16.0525,20.015,16.0525,3.96,0.2468
2018-02-07,20.015,20.015,16.7975,19.465,20.015,-0.55,-0.0275
2018-02-08,19.465,24.035,15.2625,17.7725,19.465,-1.69,-0.087
2018-02-09,17.7725,20.4225,15.15,19.23,17.7725,1.46,0.08199999999999999
2018-02-12,19.23,19.23,16.5675,17.8825,19.23,0.0,0.0
2018-02-14,17.8825,17.8825,15.52,17.185,17.8825,0.0,0.0
2018-02-15,17.185,17.185,14.085,16.315,17.185,-0.87,-0.0506
2018-02-16,16.315,16.9725,12.57,16.3775,16.315,0.06,0.0038
2018-02-19,16.3775,18.035,13.955,16.6675,16.3775,0.29,0.0177
2018-02-20,16.6675,17.5375,16.3275,16.8675,16.6675,0.2,0.012
2018-02-21,16.8675,16.87,15.725,15.92,16.8675,-0.95,-0.0562
2018-02-22,15.92,16.4575,14.5025,14.8325,15.92,0.0,0.0
2018-02-23,14.8325,14.8325,13.535,14.2025,14.8325,-0.63,-0.0425
2018-02-26,14.2025,14.325,13.53,13.695,14.2025,-0.51,-0.0357
2018-02-27,13.695,14.4225,12.4475,13.9225,13.695,0.0,0.0
2018-02-28,13.9225,14.4,12.525,13.805,13.9225,0.0,0.0
2018-03-01,13.805,14.2525,12.405,14.0725,13.805,0.0,0.0
2018-03-05,14.0725,15.99,12.2325,15.395,14.0725,1.32,0.094
2018-03-06,15.395,16.4475,13.16,16.245,15.395,0.0,0.0
2018-03-07,16.245,16.46,13.4475,15.7,16.245,-0.55,-0.0335
2018-03-08,15.7,15.7,12.485,14.585,15.7,-1.12,-0.071
2018-03-09,14.585,14.7625,12.905,14.525,14.585,-0.06,-0.0040999999999999995
2018-03-12,14.525,14.6625,12.01,14.4925,14.525,0.0,0.0
2018-03-13,14.4925,14.62,12.3875,14.4625,14.4925,-0.03,-0.0021
2018-03-14,14.4625,14.9525,11.735,14.3625,14.4625,-0.1,-0.0069
2018-03-15,14.3625,14.655,11.295,14.33,14.3625,-0.03,-0.0023
2018-03-16,14.33,15.6225,11.6325,15.22,14.33,0.89,0.0621
2018-03-19,15.22,16.01,13.1425,15.82,15.22,0.6,0.0394
2018-03-20,15.82,16.125,15.17,15.6075,15.82,-0.21,-0.0134
2018-03-21,15.6075,15.6075,12.3925,15.1075,15.6075,-0.5,-0.032
2018-03-22,15.1075,15.3625,11.99,15.2475,15.1075,0.0,0.0
2018-03-23,15.2475,16.38,15.2475,15.545,15.2475,0.3,0.0195
2018-03-26,15.545,16.3825,14.8575,15.195,15.545,0.0,0.0
2018-03-27,15.195,16.1075,14.495,15.55,15.195,0.0,0.0
2018-03-28,15.55,15.97,14.8175,15.7575,15.55,0.21,0.013300000000000001
2018-04-02,15.7575,16.45,15.1975,15.3475,15.7575,-0.41,-0.026000000000000002
2018-04-03,15.3475,15.775,14.8775,15.185,15.3475,-0.16,-0.0106
2018-04-04,15.185,16.485,13.6825,16.34,15.185,0.0,0.0
2018-04-05,16.34,16.34,13.8625,14.7975,16.34,0.0,0.0
2018-04-06,14.7975,15.155,13.01,14.7475,14.7975,-0.05,-0.0034000000000000002
2018-04-09,14.7475,15.1375,14.46,14.8675,14.7475,0.12,0.008100000000000001
2018-04-10,14.8675,14.8675,14.005,14.4975,14.8675,0.0,0.0
2018-04-11,14.4975,14.9075,12.74,14.72,14.4975,0.22,0.015300000000000001
2018-04-12,14.72,14.9925,11.8075,14.56,14.72,-0.16,-0.010900000000000002
2018-04-13,14.56,14.56,13.45,14.14,14.56,-0.42,-0.0288
2018-04-16,14.14,14.8625,13.41,14.26,14.14,0.12,0.0085
2018-04-17,14.26,14.3975,13.3475,14.0425,14.26,-0.22,-0.015300000000000001
2018-04-18,14.0425,14.3675,13.165,14.11,14.0425,0.07,0.0048
2018-04-19,14.11,14.11,12.5025,13.7475,14.11,-0.36,-0.0257
2018-04-20,13.7475,13.765,9.7425,12.9375,13.7475,-0.81,-0.0589
2018-04-23,12.9375,13.4925,11.53,13.145,12.9375,0.21,0.016
2018-04-24,13.145,13.3875,11.4875,11.895,13.145,-1.25,-0.0951
2018-04-25,11.895,13.315,11.895,12.395,11.895,0.5,0.042
2018-04-26,12.395,13.58,11.7425,12.0375,12.395,-0.36,-0.0288
2018-04-27,12.0375,12.6325,11.4375,12.0175,12.0375,-0.02,-0.0017000000000000001
2018-04-30,12.0175,12.5525,12.0175,12.3625,12.0175,0.35,0.028700000000000003
2018-05-02,12.3625,13.1975,12.3625,12.84,12.3625,0.48,0.0386
2018-05-03,12.84,13.2075,12.47,12.985,12.84,0.15,0.0113
2018-05-04,12.985,13.455,10.9875,13.25,12.985,0.27,0.0204
2018-05-07,13.25,13.9625,12.8275,13.76,13.25,0.51,0.0385
2018-05-08,13.76,14.435,11.0925,14.055,13.76,0.3,0.021400000000000002
2018-05-09,14.055,14.5575,12.1225,14.2725,14.055,0.22,0.015500000000000002
2018-05-10,14.2725,14.65,12.5625,14.425,14.2725,0.15,0.010700000000000001
2018-05-11,14.425,14.82,13.0025,13.9775,14.425,-0.45,-0.031000000000000003
2018-05-14,13.9775,14.4975,12.1075,14.245,13.9775,0.27,0.0191
2018-05-15,14.245,14.245,11.4875,13.165,14.245,-1.08,-0.0758
2018-05-16,13.165,13.645,10.855,13.435,13.165,0.27,0.020499999999999997
2018-05-17,13.435,13.68,11.09,13.4075,13.435,-0.03,-0.002
2018-05-18,13.4075,14.3525,11.6125,14.15,13.4075,0.74,0.055400000000000005
2018-05-21,14.15,14.5375,11.755,14.41,14.15,0.26,0.0184
2018-05-22,14.41,14.41,11.745,13.6025,14.41,-0.81,-0.055999999999999994
2018-05-23,13.6025,14.9425,11.8825,14.1575,13.6025,0.56,0.0408
2018-05-24,14.1575,14.2225,10.8975,13.145,14.1575,-1.01,-0.07150000000000001
2018-05-25,13.145,13.17,11.0025,12.645,13.145,-0.5,-0.038
2018-05-28,12.645,13.1475,11.3475,13.055,12.645,0.41,0.032400000000000005
2018-05-29,13.055,13.8675,11.975,13.07,13.055,0.02,0.0011
2018-05-30,13.07,13.85,12.1825,13.41,13.07,0.34,0.026000000000000002
2018-05-31,13.41,14.2325,12.1325,13.2225,13.41,-0.19,-0.013999999999999999
2018-06-01,13.2225,14.59,12.1575,13.57,13.2225,0.35,0.0263
2018-06-04,13.57,15.47,12.1825,13.8825,13.57,0.31,0.023
2018-06-05,13.8825,14.49,13.1325,13.315,13.8825,-0.57,-0.0409
2018-06-06,13.315,13.51,12.1475,12.55,13.315,-0.77,-0.0575
2018-06-07,12.55,13.65,11.6125,12.7775,12.55,0.23,0.0181
2018-06-08,12.7775,13.1675,10.8025,12.6975,12.7775,-0.08,-0.0063
2018-06-11,12.6975,13.82,11.3225,13.18,12.6975,0.48,0.038
2018-06-12,13.18,13.8975,10.445,12.73,13.18,-0.45,-0.034100000000000005
2018-06-13,12.73,13.14,11.22,12.635,12.73,-0.1,-0.0075
2018-06-14,12.635,12.635,10.43,12.095,12.635,-0.54,-0.042699999999999995
2018-06-15,12.095,12.5075,10.495,12.07,12.095,-0.03,-0.0021
2018-06-18,12.07,12.55,9.825,12.38,12.07,0.31,0.0257
2018-06-19,12.38,13.0,11.4775,12.92,12.38,0.54,0.04360000000000001
2018-06-20,12.92,12.92,10.6075,12.1725,12.92,-0.75,-0.0579
2018-06-21,12.1725,12.59,10.91,12.4475,12.1725,0.28,0.0226
2018-06-22,12.4475,12.5425,10.3925,12.0225,12.4475,-0.43,-0.034100000000000005
2018-06-25,12.0225,12.7775,9.74,12.5825,12.0225,0.56,0.0466
2018-06-26,12.5825,12.97,12.3325,12.7975,12.5825,0.22,0.0171
2018-06-27,12.7975,13.8125,12.085,13.51,12.7975,0.71,0.055700000000000006
2018-06-28,13.51,14.075,12.52,13.9475,13.51,0.44,0.032400000000000005
2018-06-29,13.9475,13.9475,12.6325,12.9375,13.9475,-1.01,-0.0724
2018-07-02,12.9375,13.9425,12.465,13.37,12.9375,0.43,0.0334
2018-07-03,13.37,13.7525,12.1875,13.0,13.37,-0.37,-0.027700000000000002
2018-07-04,13.0,13.34,12.575,12.6575,13.0,-0.34,-0.0263
2018-07-05,12.6575,12.9525,11.225,12.575,12.6575,-0.08,-0.006500000000000001
2018-07-06,12.575,12.68,11.6675,12.4425,12.575,-0.13,-0.0105
2018-07-09,12.4425,12.575,11.215,12.39,12.4425,-0.05,-0.0042
2018-07-10,12.39,12.52,11.0175,12.395,12.39,0.01,0.0004
2018-07-11,12.395,12.86,10.015,12.775,12.395,0.38,0.030699999999999998
2018-07-12,12.775,12.865,10.6525,12.505,12.775,-0.27,-0.0211
2018-07-13,12.505,12.505,11.3175,12.3025,12.505,-0.2,-0.016200000000000003
2018-07-16,12.3025,13.0475,11.1675,12.9475,12.3025,0.65,0.0524
2018-07-17,12.9475,12.9475,11.24,12.825,12.9475,-0.12,-0.0095
2018-07-18,12.825,13.9,10.645,13.6825,12.825,0.86,0.0669
2018-07-19,13.6825,13.7975,10.99,13.5925,13.6825,-0.09,-0.006600000000000001
2018-07-20,13.5925,13.9025,11.3175,13.535,13.5925,-0.06,-0.0042
2018-07-23,13.535,13.62,12.0675,13.005,13.535,-0.53,-0.0392
2018-07-24,13.005,13.08,12.1475,12.4675,13.005,-0.54,-0.041299999999999996
2018-07-25,12.4675,13.255,11.215,12.2075,12.4675,-0.26,-0.0209
2018-07-26,12.2075,13.0475,11.6075,12.0275,12.2075,-0.18,-0.0147
2018-07-27,12.0275,12.5,11.2475,12.31,12.0275,0.28,0.0235
2018-07-30,12.31,13.0575,12.3075,12.585,12.31,0.28,0.0223
2018-07-31,12.585,12.795,12.2875,12.48,12.585,-0.11,-0.0083
2018-08-01,12.48,12.765,11.9975,12.53,12.48,0.05,0.004
2018-08-02,12.53,12.8,10.8875,12.555,12.53,0.03,0.002
2018-08-03,12.555,12.555,10.9075,12.0775,12.555,-0.48,-0.038
2018-08-06,12.0775,12.735,11.85,12.5625,12.0775,0.49,0.0402
2018-08-07,12.5625,12.82,10.5825,12.5775,12.5625,0.02,0.0012
2018-08-08,12.5775,12.7825,10.48,12.54,12.5775,-0.04,-0.003
2018-08-09,12.54,12.76,10.8775,12.6775,12.54,0.14,0.011000000000000001
2018-08-10,12.6775,12.985,10.0575,12.85,12.6775,0.17,0.013600000000000001
2018-08-13,12.85,13.5,11.29,13.4,12.85,0.55,0.042800000000000005
2018-08-14,13.4,13.42,10.755,13.2825,13.4,-0.12,-0.0088
2018-08-16,13.2825,13.865,11.465,13.645,13.2825,0.36,0.0273
2018-08-17,13.645,13.645,10.3025,13.16,13.645,-0.49,-0.0355
2018-08-20,13.16,13.55,11.345,13.0325,13.16,-0.13,-0.0097
2018-08-21,13.0325,13.635,9.9275,12.9025,13.0325,-0.13,-0.01
2018-08-23,12.9025,13.1175,9.53,12.7575,12.9025,-0.15,-0.011200000000000002
2018-08-24,12.7575,12.8375,9.43,12.4075,12.7575,-0.35,-0.027400000000000004
2018-08-27,12.4075,12.5325,9.515,12.2375,12.4075,-0.17,-0.013700000000000002
2018-08-28,12.2375,12.6,10.3775,12.425,12.2375,0.19,0.015300000000000001
2018-08-29,12.425,12.6725,10.725,12.435,12.425,0.01,0.0008
2018-08-30,12.435,12.625,10.6225,12.4125,12.435,-0.02,-0.0018
2018-08-31,12.4125,12.7975,11.6,12.5975,12.4125,0.19,0.0149
2018-09-03,12.5975,13.7175,11.17,13.3925,12.5975,0.8,0.0631
2018-09-04,13.3925,13.88,12.1975,13.7825,13.3925,0.39,0.0291
2018-09-05,13.7825,14.1525,11.9525,13.65,13.7825,-0.13,-0.0096
2018-09-06,13.65,14.2,12.06,13.7225,13.65,0.07,0.0053
2018-09-07,13.7225,14.1425,11.085,13.89,13.7225,0.17,0.0122
2018-09-10,13.89,15.315,12.61,15.2025,13.89,1.31,0.0945
2018-09-11,15.2025,15.4475,13.4425,15.33,15.2025,0.13,0.0084
2018-09-12,15.33,15.33,12.98,14.25,15.33,-1.08,-0.0705
2018-09-14,14.25,14.25,12.3225,13.8425,14.25,-0.41,-0.0286
2018-09-17,13.8425,14.635,11.73,14.495,13.8425,0.65,0.0471
2018-09-18,14.495,14.62,11.8725,14.415,14.495,-0.08,-0.0055000000000000005
2018-09-19,14.415,14.4775,11.745,14.005,14.415,-0.41,-0.028399999999999998
2018-09-21,14.005,16.92,10.9825,15.535,14.005,1.53,0.1092
2018-09-24,15.535,17.855,13.8025,17.4275,15.535,1.89,0.1218
2018-09-25,17.4275,18.31,16.2175,16.6825,17.4275,-0.75,-0.042699999999999995
2018-09-26,16.6825,17.575,15.1,17.0875,16.6825,0.41,0.024300000000000002
2018-09-27,17.0875,17.37,15.6025,16.9225,17.0875,-0.17,-0.0097
2018-09-28,16.9225,17.6925,15.925,16.995,16.9225,0.07,0.0043
2018-10-01,16.995,18.8625,16.27,16.835,16.995,-0.16,-0.0094
2018-10-03,16.835,18.6475,15.575,18.1175,16.835,1.28,0.0762
2018-10-04,18.1175,19.685,17.485,18.915,18.1175,0.8,0.044000000000000004
2018-10-05,18.915,20.4825,18.4525,19.7325,18.915,0.82,0.0432
2018-10-08,19.7325,21.765,18.4775,20.1475,19.7325,0.42,0.021
2018-10-09,20.1475,20.3575,17.47,19.755,20.1475,-0.39,-0.0195
2018-10-10,19.755,19.755,17.725,17.9075,19.755,-1.85,-0.0935
2018-10-11,17.9075,20.845,17.6275,20.5475,17.9075,2.64,0.1474
2018-10-12,20.5475,20.5475,16.6725,18.6275,20.5475,-1.92,-0.0934
2018-10-15,18.6275,19.8225,15.9825,18.885,18.6275,0.26,0.0138
2018-10-16,18.885,18.885,14.28,17.3725,18.885,-1.51,-0.0801
2018-10-17,17.3725,18.2025,14.8425,17.98,17.3725,0.61,0.035
2018-10-19,17.98,20.0525,17.4475,19.7875,17.98,1.81,0.1005
2018-10-22,19.7875,21.6725,17.08,21.3575,19.7875,1.57,0.0793
2018-10-23,21.3575,22.3475,18.7625,19.0375,21.3575,-2.32,-0.1086
2018-10-24,19.0375,19.81,17.7125,18.88,19.0375,-0.16,-0.0083
2018-10-25,18.88,20.33,18.4975,18.9625,18.88,0.08,0.0044
2018-10-26,18.9625,21.04,18.66,19.2325,18.9625,0.27,0.014199999999999999
2018-10-29,19.2325,20.8125,19.2325,19.825,19.2325,0.59,0.0308
2018-10-30,19.825,20.7725,19.55,20.5025,19.825,0.68,0.0342
2018-10-31,20.5025,22.815,19.575,19.7975,20.5025,-0.71,-0.0344
2018-11-01,19.7975,20.13,18.8975,19.1925,19.7975,-0.61,-0.030600000000000002
2018-11-02,19.1925,19.1925,17.485,18.23,19.1925,-0.96,-0.0501
2018-11-05,18.23,19.8225,17.735,19.4825,18.23,1.25,0.0687
2018-11-06,19.4825,19.4825,16.18,18.505,19.4825,-0.98,-0.050199999999999995
2018-11-07,18.505,18.505,16.81,17.8775,18.505,-0.63,-0.0339
2018-11-09,17.8775,18.755,16.755,17.765,17.8775,-0.11,-0.0063
2018-11-12,17.765,19.4625,16.475,19.3675,17.765,1.6,0.0902
2018-11-13,19.3675,19.685,17.1225,18.695,19.3675,-0.67,-0.0347
2018-11-14,18.695,19.5075,14.77,18.825,18.695,0.13,0.006999999999999999
2018-11-15,18.825,18.915,15.4975,18.455,18.825,-0.37,-0.0197
2018-11-16,18.455,18.8675,16.8975,18.35,18.455,-0.11,-0.005699999999999999
2018-11-19,18.35,19.65,13.515,19.255,18.35,0.91,0.0493
2018-11-20,19.255,19.6475,18.2525,19.3275,19.255,0.07,0.0038
2018-11-21,19.3275,20.0975,15.54,19.555,19.3275,0.23,0.0118
2018-11-22,19.555,20.0025,17.0875,19.16,19.555,-0.4,-0.0202
2018-11-26,19.16,20.5275,15.0175,20.4025,19.16,1.24,0.06480000000000001
2018-11-27,20.4025,20.4025,16.605,18.315,20.4025,-2.09,-0.1023
2018-11-28,18.315,19.355,16.6725,17.96,18.315,-0.36,-0.0194
2018-11-29,17.96,18.85,14.93,18.6975,17.96,0.74,0.041100000000000005
2018-11-30,18.6975,19.915,16.81,19.1625,18.6975,0.47,0.024900000000000002
2018-12-03,19.1625,19.605,16.31,18.2225,19.1625,-0.94,-0.049100000000000005
2018-12-04,18.2225,19.62,16.905,18.1075,18.2225,-0.12,-0.0063
2018-12-05,18.1075,18.8275,16.62,18.39,18.1075,0.28,0.015600000000000001
2018-12-06,18.39,19.55,15.91,19.305,18.39,0.92,0.049800000000000004
2018-12-07,19.305,19.6275,15.9825,18.59,19.305,-0.72,-0.037000000000000005
2018-12-10,18.59,20.645,16.89,20.4375,18.59,1.85,0.0994
2018-12-11,20.4375,20.4375,17.2025,17.945,20.4375,-2.49,-0.122
2018-12-12,17.945,17.945,15.4175,15.81,17.945,-2.14,-0.11900000000000001
2018-12-13,15.81,15.905,11.9125,15.55,15.81,-0.26,-0.016399999999999998
2018-12-14,15.55,15.5975,12.6725,15.1575,15.55,-0.39,-0.0252
2018-12-17,15.1575,15.9125,13.8675,14.54,15.1575,-0.62,-0.04070000000000001
2018-12-18,14.54,15.3125,11.9825,14.5775,14.54,0.04,0.0026000000000000003
2018-12-19,14.5775,14.865,11.87,14.66,14.5775,0.08,0.005699999999999999
2018-12-20,14.66,14.9175,13.72,14.3325,14.66,-0.33,-0.0223
2018-12-21,14.3325,16.23,12.94,15.9925,14.3325,1.66,0.1158
2018-12-24,15.9925,17.1325,14.8975,15.75,15.9925,-0.24,-0.0152
2018-12-26,15.75,17.4775,14.8075,15.92,15.75,0.17,0.0108
2018-12-27,15.92,16.375,12.5625,16.0725,15.92,0.15,0.0096
2018-12-28,16.0725,16.0725,15.015,15.27,16.0725,-0.8,-0.0499
2018-12-31,15.27,16.1525,14.65,16.0,15.27,0.73,0.0478
2019-01-01,16.0,16.4,15.15,15.325,16.0,-0.68,-0.0422
2019-01-02,15.325,16.9475,14.8375,16.3875,15.325,1.06,0.0693
2019-01-03,16.3875,17.1475,15.435,16.79,16.3875,0.4,0.0246
2019-01-04,16.79,16.9725,15.485,16.1625,16.79,-0.63,-0.0374
2019-01-07,16.1625,16.455,15.3025,16.3025,16.1625,0.14,0.0087
2019-01-08,16.3025,16.5725,14.735,15.7,16.3025,-0.6,-0.037000000000000005
2019-01-09,15.7,16.3225,13.895,15.27,15.7,-0.43,-0.027400000000000004
2019-01-10,15.27,15.6075,14.1475,15.345,15.27,0.08,0.0049
2019-01-11,15.345,15.83,14.3625,15.3525,15.345,0.01,0.0005
2019-01-14,15.3525,16.5525,15.3525,16.1575,15.3525,0.81,0.0524
2019-01-15,16.1575,16.1575,12.9925,15.5825,16.1575,-0.58,-0.0356
2019-01-16,15.5825,16.3075,12.8,16.0775,15.5825,0.5,0.0318
2019-01-17,16.0775,16.4275,12.9925,16.2425,16.0775,0.17,0.0103
2019-01-18,16.2425,16.905,12.3075,16.6175,16.2425,0.38,0.023100000000000002
2019-01-21,16.6175,18.34,14.36,18.1475,16.6175,1.53,0.09210000000000002
2019-01-22,18.1475,18.4725,15.51,17.985,18.1475,-0.16,-0.009000000000000001
2019-01-23,17.985,18.2875,12.015,18.085,17.985,0.1,0.005600000000000001
2019-01-24,18.085,18.3775,14.5425,17.435,18.085,-0.65,-0.0359
2019-01-25,17.435,18.14,14.365,17.69,17.435,0.26,0.0146
2019-01-28,17.69,19.28,14.5875,18.8975,17.69,1.21,0.0683
2019-01-29,18.8975,19.795,18.04,18.4275,18.8975,-0.47,-0.024900000000000002
2019-01-30,18.4275,18.4275,15.9775,17.85,18.4275,-0.58,-0.0313
2019-01-31,17.85,17.85,16.445,17.1225,17.85,-0.73,-0.0408
2019-02-01,17.1225,17.185,15.545,15.72,17.1225,-1.4,-0.0819
2019-02-04,15.72,16.4525,14.9675,15.7225,15.72,0.0,0.0002
2019-02-05,15.7225,15.9775,14.605,15.78,15.7225,0.06,0.0037
2019-02-06,15.78,15.9725,12.8325,15.63,15.78,-0.15,-0.0095
2019-02-07,15.63,16.2225,13.5975,15.435,15.63,-0.2,-0.0125
2019-02-08,15.435,15.815,12.9675,15.5675,15.435,0.13,0.0086
2019-02-11,15.5675,16.355,13.46,15.84,15.5675,0.27,0.0175
2019-02-12,15.84,15.975,13.23,15.75,15.84,-0.09,-0.005699999999999999
2019-02-13,15.75,15.9025,11.81,15.73,15.75,-0.02,-0.0013000000000000002
2019-02-14,15.73,16.5775,12.09,15.7725,15.73,0.04,0.0027
2019-02-15,15.7725,17.535,12.4475,16.46,15.7725,0.69,0.04360000000000001
2019-02-18,16.46,18.1925,11.85,18.0,16.46,1.54,0.0936
2019-02-19,18.0,18.605,15.2575,18.4675,18.0,0.47,0.026000000000000002
2019-02-20,18.4675,18.4675,15.2375,17.055,18.4675,-1.41,-0.0765
2019-02-21,17.055,17.1725,12.1275,16.0525,17.055,-1.0,-0.0588
2019-02-22,16.0525,16.0525,12.315,15.45,16.0525,-0.6,-0.0375
2019-02-25,15.45,16.035,11.7,15.3575,15.45,-0.09,-0.006
2019-02-26,15.3575,18.0975,13.12,17.115,15.3575,1.76,0.1144
2019-02-27,17.115,19.9775,14.13,18.8975,17.115,1.78,0.1041
2019-02-28,18.8975,18.8975,17.065,18.2775,18.8975,-0.62,-0.032799999999999996
2019-03-01,18.2775,18.2775,15.895,16.275,18.2775,-2.0,-0.10960000000000002
2019-03-05,16.275,16.86,15.45,15.6575,16.275,-0.62,-0.0379
2019-03-06,15.6575,15.735,14.2875,15.61,15.6575,-0.05,-0.003
2019-03-07,15.61,15.6875,14.3125,15.2925,15.61,-0.32,-0.0203
2019-03-08,15.2925,15.4125,12.92,14.94,15.2925,-0.35,-0.023100000000000002
2019-03-11,14.94,15.38,13.67,14.895,14.94,-0.05,-0.003
2019-03-12,14.895,15.1975,13.84,15.0975,14.895,0.2,0.013600000000000001
2019-03-13,15.0975,15.595,12.3,15.2775,15.0975,0.18,0.011899999999999999
2019-03-14,15.2775,15.5225,13.7625,15.15,15.2775,-0.13,-0.0083
