Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU)
2019-01-22,Southern,673.85,582.43,67.32,32.15,60.30,74.74
2019-01-22,Eastern,498.35,459.56,NaN,NaN,22.84,33.64
2019-01-22,NorthEastern,31.73,37.62,NaN,NaN,9.40,6.72
2019-01-23,Northern,674.00,597.22,26.16,26.57,96.87,113.36
2019-01-23,Western,"1,246.58","1,253.47",17.12,35.55,36.29,25.24
2019-01-23,Southern,673.85,588.47,67.32,31.74,60.30,76.70
2019-01-23,Eastern,498.35,484.63,NaN,NaN,22.84,27.89
2019-01-23,NorthEastern,31.73,37.17,NaN,NaN,9.40,6.39
2019-01-24,Northern,667.72,601.30,26.16,26.61,96.87,107.31
2019-01-24,Western,"1,241.15","1,208.55",17.12,35.56,36.29,26.22
2019-01-24,Southern,673.85,593.72,67.32,31.65,60.30,76.25
2019-01-24,Eastern,498.35,479.58,NaN,NaN,22.84,25.22
2019-01-24,NorthEastern,31.73,35.54,NaN,NaN,9.40,7.18
2019-01-25,Northern,665.30,597.26,26.16,26.63,96.87,110.10
2019-01-25,Western,"1,241.15","1,171.95",17.12,34.12,36.29,22.45
2019-01-25,Southern,673.85,608.14,67.32,31.71,60.30,78.73
2019-01-25,Eastern,498.35,480.53,NaN,NaN,22.84,23.34
2019-01-25,NorthEastern,31.73,34.96,NaN,NaN,9.40,6.97
2019-01-26,Northern,667.97,552.35,26.16,26.68,96.87,110.35
2019-01-26,Western,"1,241.15","1,097.74",17.12,36.10,36.29,19.43
2019-01-26,Southern,673.85,550.79,67.32,31.82,60.30,62.91
2019-01-26,Eastern,498.35,462.69,NaN,NaN,22.84,24.55
2019-01-26,NorthEastern,31.73,34.21,NaN,NaN,9.40,6.99
2019-01-27,Northern,667.97,556.87,26.16,26.66,96.87,114.11
2019-01-27,Western,"1,241.30","1,101.97",17.12,37.28,36.29,20.63
2019-01-27,Southern,673.85,524.69,67.32,31.76,60.30,60.64
2019-01-27,Eastern,498.35,464.81,NaN,NaN,22.84,20.32
2019-01-27,NorthEastern,31.73,35.06,NaN,NaN,9.40,6.36
2019-01-28,Northern,667.97,608.25,26.16,26.64,96.87,118.39
2019-01-28,Western,"1,231.74","1,156.07",17.12,37.54,36.29,23.47
2019-01-28,Southern,673.85,529.60,67.32,31.79,60.30,71.60
2019-01-28,Eastern,498.35,480.30,NaN,NaN,22.84,27.00
2019-01-28,NorthEastern,31.73,35.89,NaN,NaN,9.40,6.75
2019-01-29,Northern,667.97,624.24,26.16,26.65,96.87,115.82
2019-01-29,Western,"1,231.74","1,187.43",17.12,37.95,36.29,26.03
2019-01-29,Southern,673.85,532.54,67.32,31.53,60.30,65.36
2019-01-29,Eastern,498.35,495.92,NaN,NaN,22.84,25.32
2019-01-29,NorthEastern,31.73,35.27,NaN,NaN,9.40,6.50
2019-01-30,Northern,665.49,626.86,26.16,26.60,96.87,115.84
2019-01-30,Western,"1,231.57","1,217.85",17.12,37.92,36.29,25.27
2019-01-30,Southern,673.85,543.42,67.32,31.75,60.30,63.05
2019-01-30,Eastern,498.35,509.53,NaN,NaN,22.84,25.22
2019-01-30,NorthEastern,31.73,33.23,NaN,NaN,9.40,6.55
2019-01-31,Northern,683.32,617.19,26.16,25.97,96.87,117.93
2019-01-31,Western,"1,231.57","1,223.22",17.12,38.70,36.29,25.84
2019-01-31,Southern,678.25,551.56,67.32,33.16,60.30,67.52
2019-01-31,Eastern,498.35,503.77,NaN,NaN,22.84,24.45
2019-01-31,NorthEastern,31.73,36.06,NaN,NaN,9.40,6.36
2019-02-01,Northern,659.86,587.28,26.91,24.40,105.09,115.85
2019-02-01,Western,"1,213.57","1,187.13",32.68,38.93,35.58,25.13
2019-02-01,Southern,682.45,549.45,67.51,34.28,66.95,72.84
2019-02-01,Eastern,497.42,497.29,NaN,NaN,24.00,25.22
2019-02-01,NorthEastern,31.81,37.11,NaN,NaN,8.62,5.92
2019-02-02,Northern,659.86,608.30,26.91,21.49,105.09,111.02
2019-02-02,Western,"1,213.57","1,178.78",32.68,39.33,35.58,24.92
2019-02-02,Southern,682.45,547.06,67.51,35.58,66.95,72.20
2019-02-02,Eastern,497.42,495.15,NaN,NaN,24.00,24.73
2019-02-02,NorthEastern,31.81,36.38,NaN,NaN,8.62,5.11
2019-02-03,Northern,659.86,582.52,26.91,22.56,105.09,113.79
2019-02-03,Western,"1,213.55","1,158.79",32.68,39.32,35.58,23.83
2019-02-03,Southern,682.45,518.60,67.51,37.13,66.95,55.52
2019-02-03,Eastern,497.42,479.44,NaN,NaN,24.00,24.24
2019-02-03,NorthEastern,31.81,36.09,NaN,NaN,8.62,4.74
2019-02-04,Northern,659.86,597.26,26.91,25.14,105.09,111.46
2019-02-04,Western,"1,213.55","1,196.93",32.68,39.28,35.58,26.44
2019-02-04,Southern,682.45,537.35,67.51,37.50,66.95,67.96
2019-02-04,Eastern,497.42,485.02,NaN,NaN,24.00,28.95
2019-02-04,NorthEastern,31.81,37.01,NaN,NaN,8.62,5.16
2019-02-05,Northern,659.86,618.47,26.91,26.32,105.09,107.45
2019-02-05,Western,"1,213.55","1,246.34",32.68,39.37,35.58,32.40
2019-02-05,Southern,682.45,562.39,67.51,37.36,66.95,78.89
2019-02-05,Eastern,497.42,504.31,NaN,NaN,24.00,26.82
2019-02-05,NorthEastern,31.81,35.84,NaN,NaN,8.62,4.92
2019-02-06,Northern,660.73,597.52,26.91,25.11,105.09,106.94
2019-02-06,Western,"1,215.94","1,235.30",32.68,39.28,35.58,28.56
2019-02-06,Southern,682.45,576.15,67.51,36.88,66.95,78.69
2019-02-06,Eastern,497.42,510.15,NaN,NaN,24.00,28.62
2019-02-06,NorthEastern,31.81,35.75,NaN,NaN,8.62,4.89
2019-02-07,Northern,663.23,522.48,26.91,20.34,105.09,112.09
2019-02-07,Western,"1,215.94","1,166.46",32.68,39.28,35.58,19.37
2019-02-07,Southern,682.45,595.09,67.51,32.54,66.95,76.62
2019-02-07,Eastern,497.42,505.99,NaN,NaN,24.00,23.24
2019-02-07,NorthEastern,31.81,34.98,NaN,NaN,8.62,4.83
2019-02-08,Northern,669.11,540.22,26.91,21.00,105.09,115.90
2019-02-08,Western,"1,215.94","1,213.64",32.68,39.54,35.58,21.46
2019-02-08,Southern,682.45,619.41,67.51,27.11,66.95,78.06
2019-02-08,Eastern,492.71,497.19,NaN,NaN,24.00,26.58
2019-02-08,NorthEastern,31.81,35.33,NaN,NaN,8.62,4.77
2019-02-09,Northern,658.98,573.50,26.91,21.07,105.09,117.69
2019-02-09,Western,"1,216.94","1,191.17",32.68,39.61,35.58,23.09
2019-02-09,Southern,682.45,611.73,67.51,14.78,66.95,64.90
2019-02-09,Eastern,492.71,489.36,NaN,NaN,24.00,25.94
2019-02-09,NorthEastern,31.81,34.19,NaN,NaN,8.62,4.33
2019-02-10,Northern,658.98,563.35,26.91,21.03,105.09,113.60
2019-02-10,Western,"1,216.94","1,162.43",32.68,39.53,35.58,22.75
2019-02-10,Southern,670.34,570.08,67.51,14.85,66.95,58.56
2019-02-10,Eastern,492.71,494.68,NaN,NaN,24.00,22.24
2019-02-10,NorthEastern,31.81,34.14,NaN,NaN,8.62,4.04
2019-02-11,Northern,655.48,564.01,26.91,21.00,105.09,115.68
2019-02-11,Western,"1,226.00","1,194.75",32.68,39.48,35.58,25.80
2019-02-11,Southern,670.34,557.23,67.51,30.29,66.95,59.67
2019-02-11,Eastern,497.10,503.71,NaN,NaN,24.00,24.83
2019-02-11,NorthEastern,31.81,30.45,NaN,NaN,8.62,3.83
2019-02-12,Northern,655.48,573.44,26.91,20.94,105.09,114.65
2019-02-12,Western,"1,226.00","1,220.53",32.68,39.43,35.58,25.06
2019-02-12,Southern,670.34,552.83,67.51,37.22,66.95,55.71
2019-02-12,Eastern,497.10,505.56,NaN,NaN,24.00,27.32
2019-02-12,NorthEastern,31.81,32.51,NaN,NaN,8.62,2.60
2019-02-13,Northern,656.17,583.48,26.91,20.83,105.09,121.78
2019-02-13,Western,"1,228.00","1,234.99",32.68,39.47,35.58,26.63
2019-02-13,Southern,670.34,567.80,67.51,37.28,66.95,61.97
2019-02-13,Eastern,497.10,511.57,NaN,NaN,24.00,25.18
2019-02-13,NorthEastern,31.81,36.62,NaN,NaN,8.62,2.73
2019-02-14,Northern,664.91,562.08,26.91,19.11,105.09,120.72
2019-02-14,Western,"1,228.00","1,231.37",32.68,39.47,35.58,27.73
2019-02-14,Southern,670.34,587.63,67.51,36.85,66.95,68.88
2019-02-14,Eastern,497.10,520.22,NaN,NaN,24.00,25.59
2019-02-14,NorthEastern,31.81,36.99,NaN,NaN,8.62,2.73
2019-02-15,Northern,664.91,560.88,26.91,22.69,105.09,131.88
2019-02-15,Western,"1,228.00","1,173.34",32.68,39.50,35.58,17.54
2019-02-15,Southern,670.34,616.31,67.51,36.86,66.95,86.09
2019-02-15,Eastern,497.10,508.54,NaN,NaN,24.00,27.04
2019-02-15,NorthEastern,31.81,37.58,NaN,NaN,8.62,2.45
2019-02-16,Northern,664.91,552.17,26.91,26.22,105.09,135.22
2019-02-16,Western,"1,228.00","1,177.73",32.68,39.56,35.58,15.19
2019-02-16,Southern,670.34,610.62,67.51,36.89,66.95,71.70
2019-02-16,Eastern,497.10,486.64,NaN,NaN,24.00,24.00
2019-02-16,NorthEastern,31.81,36.43,NaN,NaN,8.62,2.40
2019-02-17,Northern,664.91,521.90,26.91,26.65,105.09,137.91
2019-02-17,Western,"1,229.92","1,200.74",32.68,39.51,35.58,15.02
2019-02-17,Southern,670.34,608.85,67.51,37.05,66.95,53.45
2019-02-17,Eastern,497.10,459.92,NaN,NaN,24.00,22.80
2019-02-17,NorthEastern,31.81,34.79,NaN,NaN,8.62,3.00
2019-02-18,Northern,664.91,529.11,26.91,26.08,105.09,129.65
2019-02-18,Western,"1,232.19","1,207.08",32.68,39.51,35.58,23.98
2019-02-18,Southern,661.63,647.09,67.51,36.92,66.95,79.30
2019-02-18,Eastern,497.10,467.47,NaN,NaN,24.00,29.91
2019-02-18,NorthEastern,31.81,35.91,NaN,NaN,8.62,2.84
2019-02-19,Northern,664.91,548.52,26.91,26.53,105.09,123.97
2019-02-19,Western,"1,247.79","1,251.00",32.68,39.55,35.58,27.79
2019-02-19,Southern,661.63,656.33,67.51,37.09,66.95,83.59
2019-02-19,Eastern,497.10,489.08,NaN,NaN,24.00,29.88
2019-02-19,NorthEastern,31.81,37.01,NaN,NaN,8.62,3.08
2019-02-20,Northern,664.88,557.39,26.91,25.87,105.09,129.29
2019-02-20,Western,"1,244.58","1,267.89",32.68,39.51,35.58,23.59
2019-02-20,Southern,661.63,639.09,67.51,36.72,66.95,73.42
2019-02-20,Eastern,497.10,478.85,NaN,NaN,24.00,33.38
2019-02-20,NorthEastern,31.81,34.24,NaN,NaN,8.62,2.83
2019-02-21,Northern,665.92,534.44,26.91,26.22,105.09,152.60
2019-02-21,Western,"1,254.08","1,278.50",32.68,39.44,35.58,25.04
2019-02-21,Southern,661.63,621.51,67.51,36.60,66.95,76.44
2019-02-21,Eastern,504.35,489.90,NaN,NaN,24.00,30.12
2019-02-21,NorthEastern,31.81,37.05,NaN,NaN,8.62,2.42
2019-02-22,Northern,665.06,526.58,26.91,26.35,105.09,174.04
2019-02-22,Western,"1,254.08","1,273.50",32.68,39.47,35.58,34.39
2019-02-22,Southern,661.63,602.42,67.51,39.45,66.95,69.77
2019-02-22,Eastern,504.35,506.59,NaN,NaN,24.00,30.34
2019-02-22,NorthEastern,31.81,39.02,NaN,NaN,8.62,2.51
2019-02-23,Northern,665.06,532.44,26.91,25.57,105.09,165.21
2019-02-23,Western,"1,254.08","1,259.91",32.68,39.35,35.58,25.53
2019-02-23,Southern,661.63,594.20,67.51,41.95,66.95,70.96
2019-02-23,Eastern,504.35,511.51,NaN,NaN,24.00,29.04
2019-02-23,NorthEastern,31.81,38.42,NaN,NaN,8.62,2.58
2019-02-24,Northern,670.86,523.20,26.91,29.13,105.09,158.37
2019-02-24,Western,"1,254.08","1,227.41",32.68,39.36,35.58,19.19
2019-02-24,Southern,661.63,577.16,67.51,40.70,66.95,71.04
2019-02-24,Eastern,504.35,500.31,NaN,NaN,24.00,25.29
2019-02-24,NorthEastern,31.81,36.66,NaN,NaN,8.62,2.33
2019-02-25,Northern,670.86,536.52,26.91,29.80,105.09,150.38
2019-02-25,Western,"1,254.08","1,253.33",32.68,39.40,35.58,23.01
2019-02-25,Southern,661.63,621.28,67.51,40.62,66.95,80.07
2019-02-25,Eastern,504.35,482.66,NaN,NaN,24.00,25.77
2019-02-25,NorthEastern,31.81,37.50,NaN,NaN,8.62,2.67
2019-02-26,Northern,670.86,525.83,26.91,29.79,105.09,149.07
2019-02-26,Western,"1,264.41","1,244.56",32.68,39.38,35.58,22.72
2019-02-26,Southern,661.63,640.49,67.51,40.81,66.95,76.97
2019-02-26,Eastern,504.35,485.83,NaN,NaN,24.00,29.08
2019-02-26,NorthEastern,31.81,37.93,NaN,NaN,8.62,2.60
2019-02-27,Northern,670.86,506.96,26.91,30.00,105.09,142.55
2019-02-27,Western,"1,264.41","1,251.32",32.68,39.44,35.58,22.01
2019-02-27,Southern,661.63,659.53,67.51,40.58,66.95,73.21
2019-02-27,Eastern,504.35,473.70,NaN,NaN,24.00,28.08
2019-02-27,NorthEastern,31.81,37.38,NaN,NaN,8.62,2.43
2019-02-28,Northern,673.21,527.94,26.91,29.15,105.09,144.69
2019-02-28,Western,"1,269.41","1,277.59",32.68,39.48,35.58,21.02
2019-02-28,Southern,661.63,644.50,67.51,36.72,66.95,75.83
2019-02-28,Eastern,504.35,480.02,NaN,NaN,24.00,27.21
2019-02-28,NorthEastern,31.81,37.10,NaN,NaN,8.62,2.64
2019-03-01,Northern,668.42,553.92,26.88,30.10,121.72,142.81
2019-03-01,Western,"1,270.71","1,286.40",32.60,39.45,34.47,26.28
2019-03-01,Southern,657.97,670.79,67.32,36.63,73.41,73.05
2019-03-01,Eastern,504.47,464.87,NaN,NaN,29.22,26.80
2019-03-01,NorthEastern,31.70,37.45,NaN,NaN,9.21,2.88
2019-03-02,Northern,668.42,527.42,26.88,29.36,121.72,142.05
2019-03-02,Western,"1,270.71","1,271.02",32.60,39.40,34.47,26.49
2019-03-02,Southern,657.97,630.77,67.32,36.91,73.41,63.58
2019-03-02,Eastern,504.47,466.76,NaN,NaN,29.22,25.35
2019-03-02,NorthEastern,31.70,38.17,NaN,NaN,9.21,3.06
2019-03-03,Northern,668.42,465.57,26.88,29.68,121.72,136.91
2019-03-03,Western,"1,270.71","1,235.12",32.60,39.36,34.47,31.62
2019-03-03,Southern,657.97,629.83,67.32,37.04,73.41,59.19
2019-03-03,Eastern,504.47,475.35,NaN,NaN,29.22,25.05
2019-03-03,NorthEastern,31.70,37.30,NaN,NaN,9.21,3.78
2019-03-04,Northern,669.28,487.66,26.88,30.74,121.72,141.53
2019-03-04,Western,"1,270.71","1,249.82",32.60,39.31,34.47,35.43
2019-03-04,Southern,657.97,672.94,67.32,37.04,73.41,63.56
2019-03-04,Eastern,504.47,479.64,NaN,NaN,29.22,25.13
2019-03-04,NorthEastern,31.70,36.08,NaN,NaN,9.21,3.35
2019-03-05,Northern,669.28,502.11,26.88,30.74,121.72,140.05
2019-03-05,Western,"1,270.71","1,282.53",32.60,39.33,34.47,38.61
2019-03-05,Southern,657.97,673.52,67.32,37.07,73.41,58.30
2019-03-05,Eastern,504.47,492.45,NaN,NaN,29.22,29.79
2019-03-05,NorthEastern,31.70,37.14,NaN,NaN,9.21,3.83
2019-03-06,Northern,671.43,525.30,26.88,31.04,121.72,138.83
2019-03-06,Western,"1,270.71","1,289.83",32.60,39.32,34.47,39.21
2019-03-06,Southern,657.97,677.88,67.32,35.83,73.41,60.35
2019-03-06,Eastern,504.47,490.23,NaN,NaN,29.22,33.22
2019-03-06,NorthEastern,31.70,36.81,NaN,NaN,9.21,3.64
2019-03-07,Northern,668.95,553.11,26.88,31.06,121.72,139.14
2019-03-07,Western,"1,270.71","1,300.96",32.60,39.36,34.47,39.26
2019-03-07,Southern,657.97,681.83,67.32,32.53,73.41,70.05
2019-03-07,Eastern,504.47,502.32,NaN,NaN,29.22,30.57
2019-03-07,NorthEastern,31.70,31.51,NaN,NaN,9.21,3.33
2019-03-08,Northern,669.81,552.36,26.88,30.98,121.72,135.35
2019-03-08,Western,"1,270.71","1,297.64",32.60,39.27,34.47,38.76
2019-03-08,Southern,657.97,671.80,67.32,33.69,73.41,80.13
2019-03-08,Eastern,504.47,493.33,NaN,NaN,29.22,30.45
2019-03-08,NorthEastern,31.70,31.08,NaN,NaN,9.21,3.54
2019-03-09,Northern,669.81,553.17,26.88,30.91,121.72,135.11
2019-03-09,Western,"1,270.71","1,281.24",32.60,39.33,34.47,35.35
2019-03-09,Southern,657.97,670.04,67.32,33.02,73.41,78.66
2019-03-09,Eastern,504.47,501.30,NaN,NaN,29.22,35.73
2019-03-09,NorthEastern,31.70,28.92,NaN,NaN,9.21,3.85
2019-03-10,Northern,669.81,541.58,26.88,30.96,121.72,132.47
2019-03-10,Western,"1,270.71","1,272.54",32.60,39.36,34.47,29.16
2019-03-10,Southern,657.97,654.47,67.32,32.37,73.41,60.36
2019-03-10,Eastern,504.47,518.35,NaN,NaN,29.22,30.16
2019-03-10,NorthEastern,31.70,37.10,NaN,NaN,9.21,3.20
2019-03-11,Northern,669.81,555.94,26.88,31.20,121.72,137.15
2019-03-11,Western,"1,270.71","1,290.87",32.60,39.32,34.47,35.04
2019-03-11,Southern,666.68,674.99,67.32,33.69,73.41,70.63
2019-03-11,Eastern,504.47,538.01,NaN,NaN,29.22,36.34
2019-03-11,NorthEastern,31.70,38.97,NaN,NaN,9.21,3.18
2019-03-12,Northern,669.81,573.33,26.88,31.12,121.72,141.25
2019-03-12,Western,"1,270.71","1,301.76",32.60,39.36,34.47,30.94
2019-03-12,Southern,678.58,691.11,67.32,31.97,73.41,64.85
2019-03-12,Eastern,504.47,540.64,NaN,NaN,29.22,37.34
2019-03-12,NorthEastern,31.70,38.97,NaN,NaN,9.21,3.00
2019-03-13,Northern,665.93,581.45,26.88,31.18,121.72,139.67
2019-03-13,Western,"1,273.92","1,298.01",32.60,39.31,34.47,32.08
2019-03-13,Southern,678.58,683.79,67.32,32.09,73.41,69.52
2019-03-13,Eastern,504.47,535.98,NaN,NaN,29.22,37.10
2019-03-13,NorthEastern,31.70,37.75,NaN,NaN,9.21,3.58
2019-03-14,Northern,654.78,559.54,26.88,31.20,121.72,140.21
2019-03-14,Western,"1,273.92","1,288.95",32.60,39.30,34.47,32.69
2019-03-14,Southern,678.58,683.74,67.32,31.16,73.41,68.86
2019-03-14,Eastern,504.47,533.24,NaN,NaN,29.22,34.81
2019-03-14,NorthEastern,31.70,38.71,NaN,NaN,9.21,3.04
2019-03-15,Northern,654.91,549.26,26.88,31.39,121.72,145.29
2019-03-15,Western,"1,269.92","1,266.81",32.60,39.29,34.47,37.94
2019-03-15,Southern,678.58,674.22,67.32,33.23,73.41,67.98
2019-03-15,Eastern,504.47,505.18,NaN,NaN,29.22,39.61
2019-03-15,NorthEastern,31.70,37.69,NaN,NaN,9.21,3.43
2019-03-16,Northern,654.91,549.12,26.88,35.46,121.72,149.54
2019-03-16,Western,"1,267.32","1,275.73",32.60,39.37,34.47,23.38
2019-03-16,Southern,678.58,660.26,67.32,33.60,73.41,66.29
2019-03-16,Eastern,508.97,504.24,NaN,NaN,29.22,38.02
2019-03-16,NorthEastern,31.70,36.52,NaN,NaN,9.21,3.32
2019-03-17,Northern,654.91,535.90,26.88,35.99,121.72,138.01
2019-03-17,Western,"1,267.32","1,263.19",32.60,39.35,34.47,21.05
2019-03-17,Southern,678.58,649.84,67.32,33.64,73.41,56.39
2019-03-17,Eastern,508.97,477.01,NaN,NaN,29.22,32.70
2019-03-17,NorthEastern,31.70,37.07,NaN,NaN,9.21,3.10
2019-03-18,Northern,660.12,576.89,26.88,30.85,121.72,139.35
2019-03-18,Western,"1,267.32","1,295.64",32.60,38.95,34.47,38.45
2019-03-18,Southern,678.58,674.26,67.32,32.55,73.41,77.85
2019-03-18,Eastern,508.97,491.13,NaN,NaN,29.22,27.30
2019-03-18,NorthEastern,31.70,37.35,NaN,NaN,9.21,2.81
2019-03-19,Northern,669.66,558.58,26.88,30.18,121.72,142.42
2019-03-19,Western,"1,267.32","1,324.23",32.60,38.76,34.47,31.03
2019-03-19,Southern,678.58,695.98,67.32,32.70,73.41,82.64
2019-03-19,Eastern,508.97,515.35,NaN,NaN,29.22,34.07
2019-03-19,NorthEastern,31.70,37.07,NaN,NaN,9.21,2.73
2019-03-20,Northern,659.45,541.64,26.88,30.31,121.72,146.70
2019-03-20,Western,"1,251.69","1,282.07",32.60,38.54,34.47,26.14
2019-03-20,Southern,678.58,713.96,67.32,33.12,73.41,76.03
2019-03-20,Eastern,508.97,517.30,NaN,NaN,29.22,36.43
2019-03-20,NorthEastern,31.70,36.66,NaN,NaN,9.21,3.09
2019-03-21,Northern,658.49,476.27,26.88,30.56,121.72,146.88
2019-03-21,Western,"1,251.69","1,125.15",32.60,38.84,34.47,20.72
2019-03-21,Southern,678.58,677.36,67.32,32.99,73.41,65.34
2019-03-21,Eastern,508.97,465.95,NaN,NaN,29.22,30.00
2019-03-21,NorthEastern,31.70,36.63,NaN,NaN,9.21,3.17
2019-03-22,Northern,658.49,495.12,26.88,30.41,121.72,143.70
2019-03-22,Western,"1,251.69","1,184.93",32.60,39.09,34.47,28.20
2019-03-22,Southern,678.58,701.80,67.32,33.14,73.41,74.16
2019-03-22,Eastern,500.87,495.87,NaN,NaN,29.22,30.09
2019-03-22,NorthEastern,31.70,37.12,NaN,NaN,9.21,3.15
2019-03-23,Northern,660.84,520.20,26.88,30.42,121.72,142.52
2019-03-23,Western,"1,251.69","1,263.81",32.60,39.29,34.47,26.00
2019-03-23,Southern,678.58,709.13,67.32,33.18,73.41,74.20
2019-03-23,Eastern,500.87,515.41,NaN,NaN,29.22,32.41
2019-03-23,NorthEastern,31.70,37.94,NaN,NaN,9.21,3.42
2019-03-24,Northern,660.84,518.01,26.88,30.33,121.72,142.28
2019-03-24,Western,"1,251.69","1,295.12",32.60,39.30,34.47,22.38
2019-03-24,Southern,678.58,667.50,67.32,35.52,73.41,66.57
2019-03-24,Eastern,500.87,517.00,NaN,NaN,29.22,30.84
2019-03-24,NorthEastern,31.70,39.07,NaN,NaN,9.21,3.10
2019-03-25,Northern,660.84,526.18,26.88,30.42,121.72,137.87
2019-03-25,Western,"1,251.69","1,337.26",32.60,39.34,34.47,25.43
2019-03-25,Southern,678.58,676.60,67.32,37.95,73.41,78.25
2019-03-25,Eastern,500.87,539.14,NaN,NaN,29.22,36.10
2019-03-25,NorthEastern,31.70,39.06,NaN,NaN,9.21,3.00
2019-03-26,Northern,669.84,528.68,26.88,30.49,121.72,141.09
2019-03-26,Western,"1,251.69","1,338.05",32.60,39.36,34.47,32.56
2019-03-26,Southern,678.58,693.39,67.32,39.09,73.41,84.57
2019-03-26,Eastern,500.87,520.41,NaN,NaN,29.22,37.19
2019-03-26,NorthEastern,31.70,37.77,NaN,NaN,9.21,3.03
2019-03-27,Northern,669.84,571.91,26.88,30.51,121.72,148.91
2019-03-27,Western,"1,251.69","1,335.04",32.60,39.37,34.47,31.17
2019-03-27,Southern,678.58,699.81,67.32,39.15,73.41,88.45
2019-03-27,Eastern,500.87,536.15,NaN,NaN,29.22,39.76
2019-03-27,NorthEastern,31.70,38.84,NaN,NaN,9.21,3.09
2019-03-28,Northern,678.07,575.34,26.88,30.24,121.72,162.70
2019-03-28,Western,"1,251.69","1,349.75",32.60,39.30,34.47,25.59
2019-03-28,Southern,678.58,693.26,67.32,39.39,73.41,89.66
2019-03-28,Eastern,500.87,548.13,NaN,NaN,29.22,42.03
2019-03-28,NorthEastern,31.70,38.19,NaN,NaN,9.21,3.24
2019-03-29,Northern,678.07,610.26,26.88,30.15,121.72,173.88
2019-03-29,Western,"1,251.69","1,325.19",32.60,39.30,34.47,29.68
2019-03-29,Southern,678.58,704.33,67.32,35.72,73.41,90.65
2019-03-29,Eastern,500.87,562.16,NaN,NaN,29.22,36.66
2019-03-29,NorthEastern,31.70,38.76,NaN,NaN,9.21,3.39
2019-03-30,Northern,678.07,626.76,26.88,29.93,121.72,180.18
2019-03-30,Western,"1,251.69","1,317.86",32.60,39.22,34.47,29.65
2019-03-30,Southern,678.58,704.90,67.32,34.53,73.41,81.71
2019-03-30,Eastern,500.87,547.65,NaN,NaN,29.22,43.52
2019-03-30,NorthEastern,31.70,39.31,NaN,NaN,9.21,2.58
2019-03-31,Northern,678.07,537.38,26.88,30.15,121.72,182.79
2019-03-31,Western,"1,251.69","1,265.35",32.60,39.30,34.47,28.45
2019-03-31,Southern,678.58,659.77,67.32,34.02,73.41,62.84
2019-03-31,Eastern,500.87,515.08,NaN,NaN,29.22,49.77
2019-03-31,NorthEastern,31.70,33.95,NaN,NaN,9.21,2.46
2019-04-01,Northern,694.44,566.18,27.03,30.30,159.92,181.17
2019-04-01,Western,"1,391.86","1,325.99",32.64,39.28,32.58,34.93
2019-04-01,Southern,666.70,668.20,62.76,33.63,76.25,78.51
2019-04-01,Eastern,526.12,492.91,NaN,NaN,44.26,47.67
2019-04-01,NorthEastern,36.46,34.88,NaN,NaN,4.92,2.79
2019-04-02,Northern,694.44,589.45,27.03,30.24,159.92,181.13
2019-04-02,Western,"1,387.86","1,363.33",32.64,39.22,32.58,28.19
2019-04-02,Southern,666.70,675.02,62.76,33.71,76.25,89.51
2019-04-02,Eastern,526.12,552.31,NaN,NaN,44.26,42.88
2019-04-02,NorthEastern,36.46,40.31,NaN,NaN,4.92,2.83
2019-04-03,Northern,691.80,587.61,27.03,30.11,159.92,195.95
2019-04-03,Western,"1,387.86","1,391.56",32.64,39.24,32.58,30.04
2019-04-03,Southern,666.70,687.85,62.76,33.71,76.25,90.42
2019-04-03,Eastern,526.12,575.35,NaN,NaN,44.26,39.92
2019-04-03,NorthEastern,36.46,32.77,NaN,NaN,4.92,4.40
2019-04-04,Northern,691.80,593.94,27.03,29.90,159.92,187.49
2019-04-04,Western,"1,387.86","1,404.63",32.64,39.21,32.58,28.08
2019-04-04,Southern,666.70,705.27,62.76,33.80,76.25,74.86
2019-04-04,Eastern,526.12,580.84,NaN,NaN,44.26,40.36
2019-04-04,NorthEastern,36.46,36.89,NaN,NaN,4.92,4.08
2019-04-05,Northern,684.12,580.72,27.03,29.64,159.92,188.76
2019-04-05,Western,"1,387.86","1,383.36",32.64,39.18,32.58,26.59
2019-04-05,Southern,666.70,685.75,62.76,33.83,76.25,67.44
2019-04-05,Eastern,526.12,567.83,NaN,NaN,44.26,37.60
2019-04-05,NorthEastern,36.46,30.93,NaN,NaN,4.92,4.05
2019-04-06,Northern,684.12,565.31,27.03,29.84,159.92,204.91
2019-04-06,Western,"1,387.86","1,365.73",32.64,39.15,32.58,26.78
2019-04-06,Southern,666.70,675.43,62.76,33.84,76.25,63.63
2019-04-06,Eastern,515.16,520.82,NaN,NaN,44.26,37.50
2019-04-06,NorthEastern,36.46,31.36,NaN,NaN,4.92,3.37
2019-04-07,Northern,684.12,505.06,27.03,29.88,159.92,206.46
2019-04-07,Western,"1,387.86","1,297.83",32.64,39.21,32.58,15.64
2019-04-07,Southern,666.70,635.79,62.76,34.70,76.25,51.80
2019-04-07,Eastern,515.16,456.77,NaN,NaN,44.26,36.31
2019-04-07,NorthEastern,36.46,28.85,NaN,NaN,4.92,3.30
2019-04-08,Northern,684.12,536.23,27.03,30.01,159.92,199.85
